"Country or Area";"Year";"Value";"Value Footnotes"
"Morocco";"1995";"23653586000";""
"Morocco";"1994";"22864998000";""
"Morocco";"1993";"22003001000";""
"Morocco";"1992";"22688198000";""
"Morocco";"1991";"22503088000";""
"Morocco";"1990";"25026513000";""
"Morocco";"1989";"22230853000";""
"Morocco";"1988";"21117135000";""
"Morocco";"1987";"21029567000";""
"Morocco";"1986";"17926463000";""
"Morocco";"1985";"16047063000";""
"Morocco";"1984";"13899304000";""
"Morocco";"1983";"13037496000";""
"Morocco";"1982";"12401137000";""
"Morocco";"1981";"10579565000";""
"Morocco";"1980";"9722124000";""
"Morocco";"1979";"8207899000";""
"Morocco";"1978";"6923296000";""
"Morocco";"1977";"5610349000";""
"Morocco";"1976";"3360847000";""
"Morocco";"1975";"2659520000";""
"Morocco";"1974";"1514188000";""
"Morocco";"1973";"1287838000";""
"Morocco";"1972";"1186061000";""
"Morocco";"1971";"1127927000";""
"Morocco";"1970";"984933000";""
"Mozambique";"2014";"7792576000";""
"Mozambique";"2013";"7009553000";""
"Mozambique";"2012";"4878334000";""
"Mozambique";"2011";"4093296000";""
"Mozambique";"2010";"3746869000";""
"Mozambique";"2009";"4138419000";""
"Mozambique";"2008";"3489361000";""
"Mozambique";"2007";"3047735000";""
"Mozambique";"2006";"2792102000";"6"
"Mozambique";"2005";"4392397000";""
"Mozambique";"2004";"4521902000";""
"Mozambique";"2003";"3929257000";""
"Mozambique";"2002";"3635888000";""
"Mozambique";"2001";"3233697000";""
"Mozambique";"2000";"5613473000";""
"Mozambique";"1999";"5561338000";""
"Mozambique";"1998";"6555702000";""
"Mozambique";"1997";"5670155000";""
"Mozambique";"1996";"5670730000";""
"Mozambique";"1995";"5640031000";""
"Mozambique";"1994";"5570270000";""
"Mozambique";"1993";"5144413000";""
"Mozambique";"1992";"5063943000";""
"Mozambique";"1991";"4652979000";""
"Mozambique";"1990";"4581041000";""
"Mozambique";"1989";"4302431000";""
"Mozambique";"1988";"4096323000";""
"Mozambique";"1987";"4060842000";""
"Mozambique";"1986";"3433547000";""
"Mozambique";"1985";"2811175000";""
"Mozambique";"1984";"1318276000";""
"Myanmar";"2014";"6351063000";""
"Myanmar";"2013";"7251176000";""
"Myanmar";"2012";"7840295000";""
"Myanmar";"2011";"8191697000";""
"Myanmar";"2010";"8216713000";""
"Myanmar";"2009";"8104249000";""
"Myanmar";"2008";"7526243000";""
"Myanmar";"2007";"7668350000";""
"Myanmar";"2006";"6845848000";""
"Myanmar";"2005";"6674266000";""
"Myanmar";"2004";"7058875000";""
"Myanmar";"2003";"7063881000";""
"Myanmar";"2002";"6357128000";""
"Myanmar";"2001";"5728344000";""
"Myanmar";"2000";"5875099000";""
"Myanmar";"1999";"5907562000";""
"Myanmar";"1998";"5510853000";""
"Myanmar";"1997";"5461769000";""
"Myanmar";"1996";"5173713000";""
"Myanmar";"1995";"5734908000";""
"Myanmar";"1994";"6541969000";""
"Myanmar";"1993";"5758219000";""
"Myanmar";"1992";"5356376000";""
"Myanmar";"1991";"4840909000";""
"Myanmar";"1990";"4684042000";""
"Myanmar";"1989";"4193905000";""
"Myanmar";"1988";"4353866000";""
"Myanmar";"1987";"4340609000";""
"Myanmar";"1986";"3721755000";""
"Myanmar";"1985";"3033156000";""
"Myanmar";"1984";"2345277000";""
"Myanmar";"1983";"2339565000";""
"Myanmar";"1982";"2058181000";""
"Myanmar";"1981";"1727221000";""
"Myanmar";"1980";"1523256000";""
"Myanmar";"1979";"1281913000";""
"Myanmar";"1978";"973269000";""
"Myanmar";"1977";"618201000";""
"Myanmar";"1976";"388734000";""
"Myanmar";"1975";"369679000";""
"Myanmar";"1974";"363343000";""
"Myanmar";"1973";"310167000";""
"Myanmar";"1972";"63328000";""
"Myanmar";"1971";"61995000";""
"Myanmar";"1970";"55284000";""
"Nepal";"2014";"4009917000";""
"Nepal";"2013";"4087215000";""
"Nepal";"2012";"3887547000";""
"Nepal";"2011";"3828262000";""
"Nepal";"2010";"3788730000";""
"Nepal";"2009";"3778438000";""
"Nepal";"2008";"3697623000";""
"Nepal";"2007";"3615024000";""
"Nepal";"2006";"3404450000";""
"Nepal";"2005";"3191116000";""
"Nepal";"2004";"3369359000";""
"Nepal";"2003";"3216537000";""
"Nepal";"2002";"3001380000";""
"Nepal";"2001";"2743427000";""
"Nepal";"2000";"2877907000";""
"Nepal";"1999";"3030863000";""
"Nepal";"1998";"2670149000";""
"Nepal";"1997";"2413513000";""
"Nepal";"1996";"2398113000";""
"Nepal";"1995";"2409951000";""
"Nepal";"1994";"2320465000";""
"Nepal";"1993";"2003259000";""
"Nepal";"1992";"1798261000";""
"Nepal";"1991";"1765333000";""
"Nepal";"1990";"1626885000";""
"Nepal";"1989";"1355919000";""
"Nepal";"1988";"1165408000";""
"Nepal";"1987";"985968000";""
"Nepal";"1986";"743900000";""
"Nepal";"1985";"589874000";""
"Nepal";"1984";"470357000";""
"Nepal";"1983";"452492000";""
"Nepal";"1982";"352872000";""
"Nepal";"1981";"278511000";""
"Nepal";"1980";"204541000";""
"Nepal";"1979";"146347000";""
"Nepal";"1978";"112580000";""
"Nepal";"1977";"100530000";""
"Nepal";"1976";"49578000";""
"Nepal";"1975";"34017000";""
"Nepal";"1974";"27553000";""
"Nepal";"1973";"20103000";""
"Nepal";"1972";"12305000";""
"Nepal";"1971";"9157000";""
"Nepal";"1970";"3801000";""
"Nicaragua";"2014";"10215978680.4";""
"Nicaragua";"2013";"9777480119.9";""
"Nicaragua";"2012";"8950096435.5";""
"Nicaragua";"2011";"7924155098.7";""
"Nicaragua";"2010";"7002325065.1";""
"Nicaragua";"2009";"5883232319.8";""
"Nicaragua";"2008";"4711434082.7";""
"Nicaragua";"2007";"4106277552.4";""
"Nicaragua";"2006";"4182737719.7";"6"
"Nicaragua";"2005";"5000023308.6";""
"Nicaragua";"2004";"5089956050.7";""
"Nicaragua";"2003";"6851624480.9";""
"Nicaragua";"2002";"6438630479.8";""
"Nicaragua";"2001";"6386364991.2";""
"Nicaragua";"2000";"6822422496.7";""
"Nicaragua";"1999";"6409336558.1";""
"Nicaragua";"1998";"6379427174.7";""
"Nicaragua";"1997";"6321400848.2";""
"Nicaragua";"1996";"6174328742";""
"Nicaragua";"1995";"10591398563.8";""
"Nicaragua";"1994";"12406063826.3";""
"Nicaragua";"1993";"11657293413";""
"Nicaragua";"1992";"11407262287.2";""
"Nicaragua";"1991";"11128235381.8";""
"Nicaragua";"1990";"10976880016.3";""
"Nicaragua";"1989";"9875553272.3";""
"Nicaragua";"1988";"8811780255.2";""
"Nicaragua";"1987";"8091566487";""
"Nicaragua";"1986";"6895951401.7";""
"Nicaragua";"1985";"5880204591.1";""
"Nicaragua";"1984";"4912584549.2";""
"Nicaragua";"1983";"4202529400.5";""
"Nicaragua";"1982";"3037458712.3";""
"Nicaragua";"1981";"2561916400.6";""
"Nicaragua";"1980";"2273188129.9";""
"Nicaragua";"1979";"1615170876.8";""
"Nicaragua";"1978";"1525328459.8";""
"Nicaragua";"1977";"1355891149.6";""
"Nicaragua";"1976";"962315070.3";""
"Nicaragua";"1975";"871394350.1";""
"Nicaragua";"1974";"675465092.4";""
"Nicaragua";"1973";"498244095.9";""
"Nicaragua";"1972";"354332968.5";""
"Nicaragua";"1971";"295917495.8";""
"Nicaragua";"1970";"242870760.8";""
"Niger";"2014";"2584639000";""
"Niger";"2013";"2601987000";""
"Niger";"2012";"2319630000";""
"Niger";"2011";"2237352000";""
"Niger";"2010";"1549783000";""
"Niger";"2009";"1257672000";""
"Niger";"2008";"958089000";""
"Niger";"2007";"1093296000";""
"Niger";"2006";"773925000";"6"
"Niger";"2005";"1963128000";""
"Niger";"2004";"1974838000";""
"Niger";"2003";"2096906000";""
"Niger";"2002";"1817502000";""
"Niger";"2001";"1603790000";""
"Niger";"2000";"1693584000";""
"Niger";"1999";"1688542000";""
"Niger";"1998";"1659364000";""
"Niger";"1997";"1561437000";""
"Niger";"1996";"1527235000";""
"Niger";"1995";"1576067000";""
"Niger";"1994";"1514398000";""
"Niger";"1993";"1546947000";""
"Niger";"1992";"1521547000";""
"Niger";"1991";"1498909000";""
"Niger";"1990";"1730305000";""
"Niger";"1989";"1500838000";""
"Niger";"1988";"1673253000";""
"Niger";"1987";"1624737000";""
"Niger";"1986";"1416335000";""
"Niger";"1985";"1202106000";""
"Niger";"1984";"957151000";""
"Niger";"1983";"970164000";""
"Niger";"1982";"958349000";""
"Niger";"1981";"1022691000";""
"Niger";"1980";"863634000";""
"Niger";"1979";"629641000";""
"Niger";"1978";"607419000";""
"Niger";"1977";"171184000";""
"Niger";"1976";"131288000";""
"Niger";"1975";"113510000";""
"Niger";"1974";"94018000";""
"Niger";"1973";"65145000";""
"Niger";"1972";"54885000";""
"Niger";"1971";"41577000";""
"Niger";"1970";"31675000";""
"Nigeria";"2014";"26858199000";""
"Nigeria";"2013";"21615716000";""
"Nigeria";"2012";"18810320000";""
"Nigeria";"2011";"17416330000";""
"Nigeria";"2010";"15419852000";""
"Nigeria";"2009";"15859313000";""
"Nigeria";"2008";"13027758000";""
"Nigeria";"2007";"12029630000";""
"Nigeria";"2006";"9516236000";""
"Nigeria";"2005";"25754638000";"14"
"Nigeria";"2004";"39898101000";""
"Nigeria";"2003";"36711576000";""
"Nigeria";"2002";"31780095000";""
"Nigeria";"2001";"31418236000";""
"Nigeria";"2000";"32374086000";""
"Nigeria";"1999";"29095542000";""
"Nigeria";"1998";"30313711000";"22"
"Nigeria";"1997";"28467509000";"23"
"Nigeria";"1996";"31414749000";"24"
"Nigeria";"1995";"34094440000";"25"
"Nigeria";"1994";"33092286000";"26"
"Nigeria";"1993";"30699253000";"27"
"Nigeria";"1992";"28979073000";"28"
"Nigeria";"1991";"33527008000";""
"Nigeria";"1990";"33458312000";""
"Nigeria";"1989";"30121972000";""
"Nigeria";"1988";"29624122000";""
"Nigeria";"1987";"29024888000";""
"Nigeria";"1986";"22215776000";""
"Nigeria";"1985";"18655380000";""
"Nigeria";"1984";"17783310000";""
"Nigeria";"1983";"17576994000";""
"Nigeria";"1982";"11992472000";""
"Nigeria";"1981";"11445508000";""
"Nigeria";"1980";"8938206000";""
"Nigeria";"1979";"6244581000";""
"Nigeria";"1978";"5091172000";""
"Nigeria";"1977";"3146444000";""
"Nigeria";"1976";"1337792000";""
"Nigeria";"1975";"1687172000";""
"Nigeria";"1974";"1880719000";""
"Nigeria";"1973";"1778978000";""
"Nigeria";"1972";"1081762000";""
"Nigeria";"1971";"960363000";""
"Nigeria";"1970";"836678000";""
"Pakistan";"2014";"62184234000";""
"Pakistan";"2013";"60045292000";""
"Pakistan";"2012";"62143613000";""
"Pakistan";"2011";"65520332000";""
"Pakistan";"2010";"64003295000";""
"Pakistan";"2009";"56339758000";""
"Pakistan";"2008";"49523540000";""
"Pakistan";"2007";"42006027000";""
"Pakistan";"2006";"37174387000";""
"Pakistan";"2005";"34017894000";""
"Pakistan";"2004";"36331630000";""
"Pakistan";"2003";"36464307000";""
"Pakistan";"2002";"33806934000";""
"Pakistan";"2001";"31914740000";""
"Pakistan";"2000";"32953615000";""
"Pakistan";"1999";"34074778000";""
"Pakistan";"1998";"32213901000";""
"Pakistan";"1997";"30012827000";""
"Pakistan";"1996";"29768436000";""
"Pakistan";"1995";"30168593000";""
"Pakistan";"1994";"27323511000";""
"Pakistan";"1993";"24460178000";""
"Pakistan";"1992";"24850636000";""
"Pakistan";"1991";"23292144000";""
"Pakistan";"1990";"20589310000";""
"Pakistan";"1989";"18266275000";""
"Pakistan";"1988";"16961246000";""
"Pakistan";"1987";"16693752000";""
"Pakistan";"1986";"14850488000";""
"Pakistan";"1985";"13344064000";""
"Pakistan";"1984";"12091196000";""
"Pakistan";"1983";"11852861000";""
"Pakistan";"1982";"11526764000";""
"Pakistan";"1981";"10445025000";""
"Pakistan";"1980";"9790531000";""
"Pakistan";"1979";"8788352000";""
"Pakistan";"1978";"8205084000";""
"Pakistan";"1977";"7464522000";""
"Pakistan";"1976";"6711881000";""
"Pakistan";"1975";"5680719000";""
"Pakistan";"1974";"5053438000";""
"Pakistan";"1973";"4518676000";""
"Pakistan";"1972";"4054860000";""
"Pakistan";"1971";"3790185000";""
"Pakistan";"1970";"3406742000";""
"Panama";"2014";"19342926000";""
"Panama";"2013";"16695742000";""
"Panama";"2012";"13361090000";""
"Panama";"2011";"12583201000";""
"Panama";"2010";"11381593000";""
"Panama";"2009";"11242927000";""
"Panama";"2008";"9280428000";""
"Panama";"2007";"8785193000";""
"Panama";"2006";"8935314000";""
"Panama";"2005";"8105774000";""
"Panama";"2004";"7680451000";""
"Panama";"2003";"7534941000";""
"Panama";"2002";"7205932000";""
"Panama";"2001";"7049123000";""
"Panama";"2000";"6605781000";""
"Panama";"1999";"6871699000";""
"Panama";"1998";"6403786000";""
"Panama";"1997";"6019855000";""
"Panama";"1996";"6065608000";""
"Panama";"1995";"6281817000";""
"Panama";"1994";"7126288000";""
"Panama";"1993";"6955234000";""
"Panama";"1992";"6484740000";""
"Panama";"1991";"6840937000";""
"Panama";"1990";"6678405000";""
"Panama";"1989";"6318049000";""
"Panama";"1988";"6066337000";""
"Panama";"1987";"5630292000";""
"Panama";"1986";"4859019000";""
"Panama";"1985";"4758649000";""
"Panama";"1984";"4364608000";""
"Panama";"1983";"4388876000";""
"Panama";"1982";"3923156000";""
"Panama";"1981";"3366137000";""
"Panama";"1980";"2974727000";""
"Panama";"1979";"2604254000";""
"Panama";"1978";"2312657000";""
"Panama";"1977";"1684308000";""
"Panama";"1976";"1345441000";""
"Panama";"1975";"932256000";""
"Panama";"1974";"675860000";""
"Panama";"1973";"538468000";""
"Panama";"1972";"406418000";""
"Panama";"1971";"288645000";""
"Panama";"1970";"228889000";""
"Papua New Guinea";"2014";"20920347000";""
"Papua New Guinea";"2013";"21604963000";""
"Papua New Guinea";"2012";"14945351000";""
"Papua New Guinea";"2011";"12584092000";""
"Papua New Guinea";"2010";"5965008000";""
"Papua New Guinea";"2009";"1786986000";""
"Papua New Guinea";"2008";"1435379000";""
"Papua New Guinea";"2007";"1447878000";""
"Papua New Guinea";"2006";"1842573000";""
"Papua New Guinea";"2005";"1895907000";""
"Papua New Guinea";"2004";"1798748000";""
"Papua New Guinea";"2003";"1880348000";""
"Papua New Guinea";"2002";"1870265000";""
"Papua New Guinea";"2001";"2048746000";""
"Papua New Guinea";"2000";"2304559000";""
"Papua New Guinea";"1999";"2657225000";""
"Papua New Guinea";"1998";"2712135000";""
"Papua New Guinea";"1997";"2589513000";""
"Papua New Guinea";"1996";"2507364000";""
"Papua New Guinea";"1995";"2505575000";""
"Papua New Guinea";"1994";"2792347000";""
"Papua New Guinea";"1993";"3268514000";""
"Papua New Guinea";"1992";"3788946000";""
"Papua New Guinea";"1991";"2774126000";""
"Papua New Guinea";"1990";"2593897000";""
"Papua New Guinea";"1989";"2316229000";""
"Papua New Guinea";"1988";"2249839000";""
"Papua New Guinea";"1987";"2275813000";""
"Papua New Guinea";"1986";"1984118000";""
"Papua New Guinea";"1985";"2112192000";""
"Papua New Guinea";"1984";"2029275000";""
"Papua New Guinea";"1983";"1867660000";""
"Papua New Guinea";"1982";"1627596000";""
"Papua New Guinea";"1981";"1184523000";""
"Papua New Guinea";"1980";"719003000";""
"Papua New Guinea";"1979";"608637000";""
"Papua New Guinea";"1978";"583281000";""
"Papua New Guinea";"1977";"675812000";""
"Papua New Guinea";"1976";"520751000";""
"Papua New Guinea";"1975";"506037000";""
"Papua New Guinea";"1974";"505320000";""
"Papua New Guinea";"1973";"525580000";""
"Papua New Guinea";"1972";"495019000";""
"Papua New Guinea";"1971";"407177000";""
"Papua New Guinea";"1970";"208775000";""
"Paraguay";"2014";"14091693000";""
"Paraguay";"2013";"13412839000";""
"Paraguay";"2012";"12880659000";""
"Paraguay";"2011";"13077743000";""
"Paraguay";"2010";"12651966000";""
"Paraguay";"2009";"10623959000";""
"Paraguay";"2008";"9589700000";""
"Paraguay";"2007";"7917874000";""
"Paraguay";"2006";"6687973000";""
"Paraguay";"2005";"5411734000";""
"Paraguay";"2004";"4710618000";""
"Paraguay";"2003";"3967180000";""
"Paraguay";"2002";"3401636000";""
"Paraguay";"2001";"2845429000";""
"Paraguay";"2000";"3134944000";""
"Paraguay";"1999";"3431223000";""
"Paraguay";"1998";"2823777000";""
"Paraguay";"1997";"2494280000";""
"Paraguay";"1996";"2601513000";""
"Paraguay";"1995";"2614884000";""
"Paraguay";"1994";"2150500000";""
"Paraguay";"1993";"1646347000";""
"Paraguay";"1992";"1687713000";""
"Paraguay";"1991";"2125677000";""
"Paraguay";"1990";"2172783000";""
"Paraguay";"1989";"2456173000";""
"Paraguay";"1988";"2429936000";""
"Paraguay";"1987";"2606506000";""
"Paraguay";"1986";"2169712000";""
"Paraguay";"1985";"1903956000";""
"Paraguay";"1984";"1559792000";""
"Paraguay";"1983";"1506741000";""
"Paraguay";"1982";"1392452000";""
"Paraguay";"1981";"1244881000";""
"Paraguay";"1980";"1051936000";""
"Paraguay";"1979";"907921000";""
"Paraguay";"1978";"719319000";""
"Paraguay";"1977";"550894000";""
"Paraguay";"1976";"370844000";""
"Paraguay";"1975";"306578000";""
"Paraguay";"1974";"254613000";""
"Paraguay";"1973";"207323000";""
"Paraguay";"1972";"184652000";""
"Paraguay";"1971";"162133000";""
"Paraguay";"1970";"144132000";""
"Peru";"2014";"66468654000";""
"Peru";"2013";"56661391000";""
"Peru";"2012";"54149551000";""
"Peru";"2011";"45012108000";""
