"Country or Area";"Year";"Value";"Value Footnotes"
"Kenya";"2008";"86.0602028767";"2"
"Kenya";"2007";"86.3146462889";"2"
"Kenya";"2006";"88.98011477";"2"
"Kenya";"2005";"89.8747259612";"2"
"Kenya";"2004";"89.7074294749";"2"
"Kenya";"2003";"90.9169794974";"2"
"Kenya";"2002";"91.5966594307";"2"
"Kenya";"2001";"95.1168510611";"2"
"Kenya";"2000";"100";"2"
"Kenya";"1999";"98.0769230769";"2"
"Kenya";"1998";"109.9099099099";"2"
"Kenya";"1997";"114.0186915888";"2"
"Kenya";"1996";"108.2474226804";"2"
"Kenya";"1995";"103.8834951456";"2"
"Kenya";"1994";"107.2289156627";"2"
"Kenya";"1993";"94.8717948718";"2"
"Kenya";"1992";"81.0344827586";"2"
"Kenya";"1991";"78.6885245902";"2"
"Kenya";"1990";"70.1492537313";"2"
"Kenya";"1989";"79.3650793651";"2"
"Kenya";"1988";"81.0606060606";"2"
"Kenya";"1987";"77.8625954198";"2"
"Kenya";"1986";"85.4961832061";"2"
"Kenya";"1985";"76.6917293233";"2"
"Kenya";"1984";"87.0229007634";"2"
"Kenya";"1983";"77.3722627737";"2"
"Kenya";"1982";"81.6176470588";"2"
"Kenya";"1981";"88.1118881119";"2"
"Kenya";"1980";"100.7246376812";"2"
"Kiribati";"2014";"94.0845013631";""
"Kiribati";"2013";"89.5780328323";""
"Kiribati";"2012";"82.1262362788";""
"Kiribati";"2011";"84.7895535268";""
"Kiribati";"2010";"88.2073288828";"2"
"Kiribati";"2009";"89.1104667511";"2"
"Kiribati";"2008";"85.1363916214";"2"
"Kiribati";"2007";"94.7457279198";"2"
"Kiribati";"2006";"80.6052837514";"2"
"Kiribati";"2005";"80.7059538555";"2"
"Kiribati";"2004";"86.8401951236";"2"
"Kiribati";"2003";"91.6183118416";"2"
"Kiribati";"2002";"94.8255490419";"2"
"Kiribati";"2001";"94.7960865129";"2"
"Kiribati";"2000";"100";"2"
"Korea, Dem. Rep.";"2014";"66.9619582162";""
"Korea, Dem. Rep.";"2013";"71.3236448838";""
"Korea, Dem. Rep.";"2012";"77.0126675894";""
"Korea, Dem. Rep.";"2011";"81.5181702386";""
"Korea, Dem. Rep.";"2010";"79.320902654";"2"
"Korea, Dem. Rep.";"2009";"80.9098243697";"2"
"Korea, Dem. Rep.";"2008";"76.7418814691";"2"
"Korea, Dem. Rep.";"2007";"77.5071598092";"2"
"Korea, Dem. Rep.";"2006";"80.9247345751";"2"
"Korea, Dem. Rep.";"2005";"83.9945353319";"2"
"Korea, Dem. Rep.";"2004";"87.3952630775";"2"
"Korea, Dem. Rep.";"2003";"92.9395971242";"2"
"Korea, Dem. Rep.";"2002";"98.3269494886";"2"
"Korea, Dem. Rep.";"2001";"102.5080721139";"2"
"Korea, Dem. Rep.";"2000";"100";"2"
"Korea, Rep.";"2014";"52.7262385078";""
"Korea, Rep.";"2013";"51.8559827737";""
"Korea, Rep.";"2012";"50.1926510129";""
"Korea, Rep.";"2011";"51.049059763";""
"Korea, Rep.";"2010";"56.8220637095";"2"
"Korea, Rep.";"2009";"61.3125324056";"2"
"Korea, Rep.";"2008";"58.8112138876";"2"
"Korea, Rep.";"2007";"65.9373569287";"2"
"Korea, Rep.";"2006";"70.4060865175";"2"
"Korea, Rep.";"2005";"77.4587429331";"2"
"Korea, Rep.";"2004";"85.3076103793";"2"
"Korea, Rep.";"2003";"88.511268962";"2"
"Korea, Rep.";"2002";"92.0678289591";"2"
"Korea, Rep.";"2001";"92.9118852568";"2"
"Korea, Rep.";"2000";"100";"2"
"Korea, Rep.";"1999";"114.9425287356";"2"
"Korea, Rep.";"1998";"117.2413793103";"2"
"Korea, Rep.";"1997";"121.9047619048";"2"
"Korea, Rep.";"1996";"125.8928571429";"2"
"Korea, Rep.";"1995";"138.4615384615";"2"
"Korea, Rep.";"1994";"137.2727272727";"2"
"Korea, Rep.";"1993";"132.4324324324";"2"
"Korea, Rep.";"1992";"134.2105263158";"2"
"Korea, Rep.";"1991";"134.188034188";"2"
"Korea, Rep.";"1990";"133.3333333333";"2"
"Korea, Rep.";"1989";"138.2608695652";"2"
"Korea, Rep.";"1988";"138.0530973451";"2"
"Korea, Rep.";"1987";"134.3137254902";"2"
