LOCATION,SUBJECT,TIME,Value
DEU,TOT,04-Aug,92.23805
DEU,TOT,04-Sep,91.93629
DEU,TOT,04-Oct,93.04275
DEU,TOT,04-Nov,91.53395
DEU,TOT,04-Dec,91.1316
DEU,TOT,05-Jan,93.94803
DEU,TOT,05-Feb,92.43923
DEU,TOT,05-Mar,93.54568
DEU,TOT,05-Apr,94.35038
DEU,TOT,05-May,93.14333
DEU,TOT,05-Jun,95.15507
DEU,TOT,05-Jul,96.56329
DEU,TOT,05-Aug,93.84744
DEU,TOT,05-Sep,96.4627
DEU,TOT,05-Oct,98.37385
DEU,TOT,05-Nov,97.16681
DEU,TOT,05-Dec,97.06622
DEU,TOT,06-Jan,97.56915
DEU,TOT,06-Feb,98.07209
DEU,TOT,06-Mar,97.16681
DEU,TOT,06-Apr,99.4803
DEU,TOT,06-May,100.8885
DEU,TOT,06-Jun,100.285
DEU,TOT,06-Jul,102.0956
DEU,TOT,06-Aug,102.7997
DEU,TOT,06-Sep,102.6991
DEU,TOT,06-Oct,102.3973
DEU,TOT,06-Nov,104.2079
DEU,TOT,06-Dec,105.3143
DEU,TOT,07-Jan,105.7167
DEU,TOT,07-Feb,106.2196
DEU,TOT,07-Mar,106.7225
DEU,TOT,07-Apr,105.8173
DEU,TOT,07-May,107.7284
DEU,TOT,07-Jun,107.6278
DEU,TOT,07-Jul,108.4325
DEU,TOT,07-Aug,108.6337
DEU,TOT,07-Sep,109.7402
DEU,TOT,07-Oct,109.8407
DEU,TOT,07-Nov,109.6396
DEU,TOT,07-Dec,110.8466
DEU,TOT,08-Jan,112.3554
DEU,TOT,08-Feb,112.0536
DEU,TOT,08-Mar,111.3495
DEU,TOT,08-Apr,111.6513
DEU,TOT,08-May,109.3378
DEU,TOT,08-Jun,110.5448
DEU,TOT,08-Jul,108.7343
DEU,TOT,08-Aug,110.9472
DEU,TOT,08-Sep,108.3319
DEU,TOT,08-Oct,105.9179
DEU,TOT,08-Nov,101.3914
DEU,TOT,08-Dec,97.46857
DEU,TOT,09-Jan,89.72339
DEU,TOT,09-Feb,86.90696
DEU,TOT,09-Mar,87.3093
DEU,TOT,09-Apr,84.69405
DEU,TOT,09-May,88.61694
DEU,TOT,09-Jun,89.32104
DEU,TOT,09-Jul,88.41576
DEU,TOT,09-Aug,89.6228
DEU,TOT,09-Sep,93.54568
DEU,TOT,09-Oct,91.53395
DEU,TOT,09-Nov,92.6404
DEU,TOT,09-Dec,92.6404
DEU,TOT,10-Jan,93.4451
DEU,TOT,10-Feb,92.74099
DEU,TOT,10-Mar,95.85918
DEU,TOT,10-Apr,97.56915
DEU,TOT,10-May,100.3856
DEU,TOT,10-Jun,100.1844
DEU,TOT,10-Jul,99.58089
DEU,TOT,10-Aug,101.3914
DEU,TOT,10-Sep,102.7997
DEU,TOT,10-Oct,104.912
DEU,TOT,10-Nov,104.409
DEU,TOT,10-Dec,105.8173
DEU,TOT,11-Jan,105.9179
DEU,TOT,11-Feb,107.2255
DEU,TOT,11-Mar,107.9296
DEU,TOT,11-Apr,108.5331
DEU,TOT,11-May,109.6396
DEU,TOT,11-Jun,107.9296
DEU,TOT,11-Jul,111.1484
DEU,TOT,11-Aug,110.9472
DEU,TOT,11-Sep,108.8349
DEU,TOT,11-Oct,109.9413
DEU,TOT,11-Nov,109.2372
DEU,TOT,11-Dec,107.4267
DEU,TOT,12-Jan,108.2313
DEU,TOT,12-Feb,108.2313
DEU,TOT,12-Mar,109.539
DEU,TOT,12-Apr,107.5272
DEU,TOT,12-May,109.3378
DEU,TOT,12-Jun,108.1308
DEU,TOT,12-Jul,109.2372
DEU,TOT,12-Aug,109.7402
DEU,TOT,12-Sep,107.9296
DEU,TOT,12-Oct,106.5214
DEU,TOT,12-Nov,105.9179
DEU,TOT,12-Dec,106.622
DEU,TOT,13-Jan,105.5155
DEU,TOT,13-Feb,106.3202
DEU,TOT,13-Mar,107.6278
DEU,TOT,13-Apr,108.2313
DEU,TOT,13-May,107.1249
DEU,TOT,13-Jun,109.1366
DEU,TOT,13-Jul,107.0243
DEU,TOT,13-Aug,110.2431
DEU,TOT,13-Sep,109.1366
DEU,TOT,13-Oct,108.3319
DEU,TOT,13-Nov,110.9472
DEU,TOT,13-Dec,110.746
DEU,TOT,14-Jan,110.6454
DEU,TOT,14-Feb,110.8466
DEU,TOT,14-Mar,111.1484
DEU,TOT,14-Apr,110.8466
DEU,TOT,14-May,109.4384
DEU,TOT,14-Jun,109.8407
DEU,TOT,14-Jul,111.6513
DEU,TOT,14-Aug,108.1308
DEU,TOT,14-Sep,110.3437
DEU,TOT,14-Oct,110.4443
DEU,TOT,14-Nov,110.746
DEU,TOT,14-Dec,112.0536
DEU,TOT,15-Jan,110.5448
DEU,TOT,15-Feb,110.746
DEU,TOT,15-Mar,110.8466
DEU,TOT,15-Apr,111.1484
DEU,TOT,15-May,111.249
DEU,TOT,15-Jun,111.3495
DEU,TOT,15-Jul,111.9531
DEU,TOT,15-Aug,110.9472
DEU,TOT,15-Sep,110.4443
DEU,TOT,15-Oct,110.9472
DEU,TOT,15-Nov,110.4443
DEU,TOT,15-Dec,110.6454
DEU,TOT,16-Jan,113.9648
DEU,TOT,16-Feb,112.8583
DEU,TOT,16-Mar,111.7519
DEU,TOT,16-Apr,112.8583
DEU,TOT,16-May,110.9472
DEU,TOT,16-Jun,112.7578
DEU,TOT,16-Jul,110.1425
DEU,TOT,16-Aug,114.166
DEU,TOT,16-Sep,112.456
DEU,TOT,16-Oct,112.9589
DEU,TOT,16-Nov,113.4619
DEU,TOT,16-Dec,110.3437
DEU,TOT,17-Jan,114.4677
GRC,MFG,Jan-55,19.17742
GRC,MFG,Feb-55,19.31922
GRC,MFG,Mar-55,19.55761
GRC,MFG,Apr-55,19.19921
GRC,MFG,May-55,19.43852
GRC,MFG,Jun-55,19.46639
GRC,MFG,Jul-55,19.39518
GRC,MFG,Aug-55,19.35332
GRC,MFG,Sep-55,18.91413
GRC,MFG,Oct-55,18.32945
GRC,MFG,Nov-55,18.74363
GRC,MFG,Dec-55,18.96679
GRC,MFG,Jan-56,19.1425
GRC,MFG,Feb-56,19.10109
GRC,MFG,Mar-56,19.28724
GRC,MFG,Apr-56,19.47474
GRC,MFG,May-56,19.27691
GRC,MFG,Jun-56,19.51984
GRC,MFG,Jul-56,19.27331
GRC,MFG,Aug-56,19.14728
GRC,MFG,Sep-56,19.56427
GRC,MFG,Oct-56,19.38714
GRC,MFG,Nov-56,19.49148
GRC,MFG,Dec-56,19.83141
GRC,MFG,Jan-57,19.80243
GRC,MFG,Feb-57,20.36962
GRC,MFG,Mar-57,19.98988
GRC,MFG,Apr-57,20.41075
GRC,MFG,May-57,20.881
GRC,MFG,Jun-57,20.02814
GRC,MFG,Jul-57,20.85508
GRC,MFG,Aug-57,21.0678
GRC,MFG,Sep-57,21.13564
GRC,MFG,Oct-57,21.76098
GRC,MFG,Nov-57,22.14091
GRC,MFG,Dec-57,21.69869
GRC,MFG,Jan-58,22.13028
GRC,MFG,Feb-58,21.70636
GRC,MFG,Mar-58,22.58932
GRC,MFG,Apr-58,22.41661
GRC,MFG,May-58,22.59423
GRC,MFG,Jun-58,22.78402
GRC,MFG,Jul-58,23.15344
GRC,MFG,Aug-58,23.85674
GRC,MFG,Sep-58,23.71609
GRC,MFG,Oct-58,23.6258
GRC,MFG,Nov-58,23.87497
GRC,MFG,Dec-58,24.10982
GRC,MFG,Jan-59,24.3417
GRC,MFG,Feb-59,24.41948
GRC,MFG,Mar-59,23.78119
GRC,MFG,Apr-59,24.2653
GRC,MFG,May-59,23.14404
GRC,MFG,Jun-59,22.65414
GRC,MFG,Jul-59,21.51121
GRC,MFG,Aug-59,22.6281
GRC,MFG,Sep-59,23.05807
GRC,MFG,Oct-59,23.2249
GRC,MFG,Nov-59,23.38016
GRC,MFG,Dec-59,23.74057
GRC,MFG,Jan-60,26.45845
GRC,MFG,Feb-60,25.22841
GRC,MFG,Mar-60,25.73319
GRC,MFG,Apr-60,25.4333
GRC,MFG,May-60,24.9609
GRC,MFG,Jun-60,23.03772
GRC,MFG,Jul-60,22.37066
GRC,MFG,Aug-60,24.03883
GRC,MFG,Sep-60,24.6588
GRC,MFG,Oct-60,25.67739
GRC,MFG,Nov-60,27.63671
GRC,MFG,Dec-60,27.51447
GRC,MFG,Jan-61,25.67221
GRC,MFG,Feb-61,26.69608
GRC,MFG,Mar-61,26.75373
GRC,MFG,Apr-61,27.20237
GRC,MFG,May-61,28.04862
GRC,MFG,Jun-61,27.97624
GRC,MFG,Jul-61,27.70575
GRC,MFG,Aug-61,27.2815
GRC,MFG,Sep-61,27.03593
GRC,MFG,Oct-61,26.50928
GRC,MFG,Nov-61,27.31621
GRC,MFG,Dec-61,27.87396
GRC,MFG,Jan-62,27.91452
GRC,MFG,Feb-62,27.91121
GRC,MFG,Mar-62,27.81009
GRC,MFG,Apr-62,28.175
GRC,MFG,May-62,27.77263
GRC,MFG,Jun-62,28.93114
GRC,MFG,Jul-62,28.7677
GRC,MFG,Aug-62,29.05151
GRC,MFG,Sep-62,29.29041
GRC,MFG,Oct-62,29.56014
GRC,MFG,Nov-62,29.28068
GRC,MFG,Dec-62,28.48694
GRC,MFG,Jan-63,29.75049
GRC,MFG,Feb-63,30.715
GRC,MFG,Mar-63,30.73932
GRC,MFG,Apr-63,30.19252
GRC,MFG,May-63,30.53069
GRC,MFG,Jun-63,30.72877
GRC,MFG,Jul-63,31.24946
GRC,MFG,Aug-63,33.50426
GRC,MFG,Sep-63,34.95389
GRC,MFG,Oct-63,33.80916
GRC,MFG,Nov-63,33.10736
GRC,MFG,Dec-63,33.75348
GRC,MFG,Jan-64,33.62244
GRC,MFG,Feb-64,33.43918
GRC,MFG,Mar-64,33.67048
GRC,MFG,Apr-64,35.14637
GRC,MFG,May-64,32.49447
GRC,MFG,Jun-64,33.6493
GRC,MFG,Jul-64,36.2122
GRC,MFG,Aug-64,37.75036
GRC,MFG,Sep-64,36.16899
GRC,MFG,Oct-64,36.04712
GRC,MFG,Nov-64,36.84505
GRC,MFG,Dec-64,37.26709
GRC,MFG,Jan-65,37.07991
GRC,MFG,Feb-65,36.67024
GRC,MFG,Mar-65,37.35468
GRC,MFG,Apr-65,37.22669
GRC,MFG,May-65,37.5662
GRC,MFG,Jun-65,38.81127
GRC,MFG,Jul-65,38.46658
GRC,MFG,Aug-65,38.0488
GRC,MFG,Sep-65,38.91734
GRC,MFG,Oct-65,38.39711
GRC,MFG,Nov-65,39.02991
GRC,MFG,Dec-65,39.33866
GRC,MFG,Jan-66,40.40692
GRC,MFG,Feb-66,41.74458
GRC,MFG,Mar-66,42.13039
GRC,MFG,Apr-66,42.74815
GRC,MFG,May-66,47.51528
GRC,MFG,Jun-66,44.57482
GRC,MFG,Jul-66,44.15517
GRC,MFG,Aug-66,43.72823
GRC,MFG,Sep-66,43.64925
GRC,MFG,Oct-66,44.10753
GRC,MFG,Nov-66,44.0634
GRC,MFG,Dec-66,44.45304
GRC,MFG,Jan-67,44.88799
GRC,MFG,Feb-67,44.31301
GRC,MFG,Mar-67,44.89857
GRC,MFG,Apr-67,44.65728
GRC,MFG,May-67,46.12871
GRC,MFG,Jun-67,43.95263
GRC,MFG,Jul-67,43.83547
GRC,MFG,Aug-67,44.75746
GRC,MFG,Sep-67,42.88881
GRC,MFG,Oct-67,45.41657
GRC,MFG,Nov-67,46.51108
GRC,MFG,Dec-67,46.31564
GRC,MFG,Jan-68,44.73941
GRC,MFG,Feb-68,46.6512
GRC,MFG,Mar-68,46.63806
GRC,MFG,Apr-68,46.73566
GRC,MFG,May-68,47.79491
GRC,MFG,Jun-68,48.77351
GRC,MFG,Jul-68,48.75292
GRC,MFG,Aug-68,48.97377
GRC,MFG,Sep-68,48.23531
GRC,MFG,Oct-68,49.59612
GRC,MFG,Nov-68,49.29817
GRC,MFG,Dec-68,50.25167
GRC,MFG,Jan-69,49.64122
GRC,MFG,Feb-69,50.69907
GRC,MFG,Mar-69,51.03875
GRC,MFG,Apr-69,51.65122
GRC,MFG,May-69,53.00524
GRC,MFG,Jun-69,53.91459
GRC,MFG,Jul-69,54.3982
GRC,MFG,Aug-69,54.90945
GRC,MFG,Sep-69,55.01733
GRC,MFG,Oct-69,55.61684
GRC,MFG,Nov-69,55.69671
GRC,MFG,Dec-69,55.04087
GRC,MFG,Jan-70,56.96053
GRC,MFG,Feb-70,56.80665
GRC,MFG,Mar-70,57.31287
GRC,MFG,Apr-70,58.40814
GRC,MFG,May-70,57.8643
GRC,MFG,Jun-70,57.58875
GRC,MFG,Jul-70,59.41391
GRC,MFG,Aug-70,60.10704
GRC,MFG,Sep-70,61.49071
GRC,MFG,Oct-70,61.19267
GRC,MFG,Nov-70,62.39832
GRC,MFG,Dec-70,62.2369
GRC,MFG,Jan-71,62.18007
GRC,MFG,Feb-71,62.16933
GRC,MFG,Mar-71,62.30734
GRC,MFG,Apr-71,61.33387
GRC,MFG,May-71,62.36063
GRC,MFG,Jun-71,64.6932
GRC,MFG,Jul-71,67.91728
GRC,MFG,Aug-71,69.04575
GRC,MFG,Sep-71,66.04129
GRC,MFG,Oct-71,66.0443
GRC,MFG,Nov-71,67.87379
GRC,MFG,Dec-71,68.66348
GRC,MFG,Jan-72,68.84235
GRC,MFG,Feb-72,70.47166
GRC,MFG,Mar-72,70.63107
GRC,MFG,Apr-72,71.38587
GRC,MFG,May-72,72.86951
GRC,MFG,Jun-72,72.40376
GRC,MFG,Jul-72,72.29472
GRC,MFG,Aug-72,71.60144
GRC,MFG,Sep-72,74.75449
GRC,MFG,Oct-72,77.08252
GRC,MFG,Nov-72,78.30788
GRC,MFG,Dec-72,82.23341
GRC,MFG,Jan-73,79.81137
GRC,MFG,Feb-73,80.82604
GRC,MFG,Mar-73,81.66335
GRC,MFG,Apr-73,84.44717
GRC,MFG,May-73,84.95234
GRC,MFG,Jun-73,84.66077
GRC,MFG,Jul-73,86.45007
GRC,MFG,Aug-73,87.21748
GRC,MFG,Sep-73,89.01164
GRC,MFG,Oct-73,89.01566
GRC,MFG,Nov-73,86.98273
GRC,MFG,Dec-73,86.71127
GRC,MFG,Jan-74,87.26119
GRC,MFG,Feb-74,90.05524
GRC,MFG,Mar-74,84.90197
GRC,MFG,Apr-74,82.60802
GRC,MFG,May-74,85.78117
GRC,MFG,Jun-74,82.19519
GRC,MFG,Jul-74,76.02717
GRC,MFG,Aug-74,82.26813
GRC,MFG,Sep-74,82.73927
GRC,MFG,Oct-74,82.93965
GRC,MFG,Nov-74,81.98212
GRC,MFG,Dec-74,83.81524
GRC,MFG,Jan-75,84.01852
GRC,MFG,Feb-75,85.17484
GRC,MFG,Mar-75,86.08174
GRC,MFG,Apr-75,86.96541
GRC,MFG,May-75,85.49426
GRC,MFG,Jun-75,86.02274
GRC,MFG,Jul-75,86.99872
GRC,MFG,Aug-75,88.8218
GRC,MFG,Sep-75,87.65793
GRC,MFG,Oct-75,87.55934
GRC,MFG,Nov-75,90.57663
GRC,MFG,Dec-75,90.53635
GRC,MFG,Jan-76,91.61398
GRC,MFG,Feb-76,91.48783
GRC,MFG,Mar-76,93.51514
GRC,MFG,Apr-76,94.37112
GRC,MFG,May-76,95.25115
GRC,MFG,Jun-76,98.19162
GRC,MFG,Jul-76,96.24509
GRC,MFG,Aug-76,96.82451
GRC,MFG,Sep-76,98.01052
GRC,MFG,Oct-76,99.00432
GRC,MFG,Nov-76,100.6347
GRC,MFG,Dec-76,100.332
GRC,MFG,Jan-77,97.57889
GRC,MFG,Feb-77,97.01376
GRC,MFG,Mar-77,94.65795
GRC,MFG,Apr-77,92.50307
GRC,MFG,May-77,95.8177
GRC,MFG,Jun-77,98.01979
GRC,MFG,Jul-77,99.29243
GRC,MFG,Aug-77,97.81856
GRC,MFG,Sep-77,100.6141
GRC,MFG,Oct-77,100.4633
GRC,MFG,Nov-77,99.05181
GRC,MFG,Dec-77,100.749
GRC,MFG,Jan-78,96.86355
GRC,MFG,Feb-78,104.2679
GRC,MFG,Mar-78,106.6049
GRC,MFG,Apr-78,105.2193
GRC,MFG,May-78,103.8906
GRC,MFG,Jun-78,103.7754
GRC,MFG,Jul-78,104.7532
GRC,MFG,Aug-78,105.0129
GRC,MFG,Sep-78,105.1833
GRC,MFG,Oct-78,107.2573
GRC,MFG,Nov-78,109.3428
GRC,MFG,Dec-78,110.3902
GRC,MFG,Jan-79,111.3097
GRC,MFG,Feb-79,109.0682
GRC,MFG,Mar-79,112.2254
GRC,MFG,Apr-79,112.9426
GRC,MFG,May-79,115.878
GRC,MFG,Jun-79,112.0977
GRC,MFG,Jul-79,111.3912
GRC,MFG,Aug-79,112.0489
GRC,MFG,Sep-79,111.2518
GRC,MFG,Oct-79,113.955
GRC,MFG,Nov-79,106.8279
GRC,MFG,Dec-79,111.662
GRC,MFG,Jan-80,113.0836
GRC,MFG,Feb-80,114.8269
GRC,MFG,Mar-80,112.3059
GRC,MFG,Apr-80,115.3027
GRC,MFG,May-80,114.5525
GRC,MFG,Jun-80,115.65
GRC,MFG,Jul-80,114.3624
GRC,MFG,Aug-80,107.4569
GRC,MFG,Sep-80,111.8341
GRC,MFG,Oct-80,108.5359
GRC,MFG,Nov-80,108.5083
GRC,MFG,Dec-80,115.4929
GRC,MFG,Jan-81,110.9888
GRC,MFG,Feb-81,111.6342
GRC,MFG,Mar-81,112.8016
GRC,MFG,Apr-81,110.6389
GRC,MFG,May-81,111.5607
GRC,MFG,Jun-81,113.6608
GRC,MFG,Jul-81,114.9926
GRC,MFG,Aug-81,116.6791
GRC,MFG,Sep-81,116.4649
GRC,MFG,Oct-81,111.4106
GRC,MFG,Nov-81,114.7795
GRC,MFG,Dec-81,114.6342
GRC,MFG,Jan-82,111.947
GRC,MFG,Feb-82,112.4445
GRC,MFG,Mar-82,112.4991
GRC,MFG,Apr-82,111.6023
GRC,MFG,May-82,113.3807
GRC,MFG,Jun-82,109.2318
GRC,MFG,Jul-82,108.222
GRC,MFG,Aug-82,104.903
GRC,MFG,Sep-82,116.6347
GRC,MFG,Oct-82,110.5899
GRC,MFG,Nov-82,111.062
GRC,MFG,Dec-82,108.6363
GRC,MFG,Jan-83,108.5393
GRC,MFG,Feb-83,109.2703
GRC,MFG,Mar-83,109.3158
GRC,MFG,Apr-83,111.356
GRC,MFG,May-83,102.5616
GRC,MFG,Jun-83,111.1933
GRC,MFG,Jul-83,111.2746
GRC,MFG,Aug-83,113.0147
GRC,MFG,Sep-83,108.9393
GRC,MFG,Oct-83,108.4166
GRC,MFG,Nov-83,110.6641
GRC,MFG,Dec-83,109.0853
GRC,MFG,Jan-84,111.9654
GRC,MFG,Feb-84,109.7919
GRC,MFG,Mar-84,109.916
GRC,MFG,Apr-84,110.0529
GRC,MFG,May-84,110.956
GRC,MFG,Jun-84,108.5679
GRC,MFG,Jul-84,105.3349
GRC,MFG,Aug-84,121.3722
GRC,MFG,Sep-84,113.7793
GRC,MFG,Oct-84,115.2493
GRC,MFG,Nov-84,109.7322
GRC,MFG,Dec-84,104.0732
GRC,MFG,Jan-85,110.9854
GRC,MFG,Feb-85,108.9898
GRC,MFG,Mar-85,109.9619
GRC,MFG,Apr-85,108.535
GRC,MFG,May-85,113.2443
GRC,MFG,Jun-85,115.0277
GRC,MFG,Jul-85,114.0397
GRC,MFG,Aug-85,116.0265
GRC,MFG,Sep-85,116.7383
GRC,MFG,Oct-85,118.1139
GRC,MFG,Nov-85,114.2687
GRC,MFG,Dec-85,118.8757
GRC,MFG,Jan-86,112.8904
GRC,MFG,Feb-86,113.0349
GRC,MFG,Mar-86,107.4062
GRC,MFG,Apr-86,122.9018
GRC,MFG,May-86,110.8131
GRC,MFG,Jun-86,114.559
GRC,MFG,Jul-86,121.5398
GRC,MFG,Aug-86,109.0927
GRC,MFG,Sep-86,109.4963
GRC,MFG,Oct-86,112.1831
GRC,MFG,Nov-86,114.3473
GRC,MFG,Dec-86,110.8258
GRC,MFG,Jan-87,107.3661
GRC,MFG,Feb-87,114.926
GRC,MFG,Mar-87,110.6488
GRC,MFG,Apr-87,113.3583
GRC,MFG,May-87,110.1461
GRC,MFG,Jun-87,107.2324
GRC,MFG,Jul-87,109.5425
GRC,MFG,Aug-87,107.3074
GRC,MFG,Sep-87,112.5102
GRC,MFG,Oct-87,109.9669
GRC,MFG,Nov-87,111.9541
GRC,MFG,Dec-87,115.6776
GRC,MFG,Jan-88,116.4009
GRC,MFG,Feb-88,116.4682
GRC,MFG,Mar-88,117.8321
GRC,MFG,Apr-88,113.5198
GRC,MFG,May-88,116.7715
GRC,MFG,Jun-88,118.8515
GRC,MFG,Jul-88,114.9948
GRC,MFG,Aug-88,119.8449
GRC,MFG,Sep-88,117.3923
GRC,MFG,Oct-88,114.1268
GRC,MFG,Nov-88,116.0416
GRC,MFG,Dec-88,115.4506
GRC,MFG,Jan-89,117.8176
GRC,MFG,Feb-89,115.9376
GRC,MFG,Mar-89,119.5186
GRC,MFG,Apr-89,121.6017
GRC,MFG,May-89,118.6294
GRC,MFG,Jun-89,118.308
GRC,MFG,Jul-89,120.7513
GRC,MFG,Aug-89,119.5182
GRC,MFG,Sep-89,117.0318
GRC,MFG,Oct-89,120.9582
GRC,MFG,Nov-89,120.1285
GRC,MFG,Dec-89,118.0303
GRC,MFG,Jan-90,117.3313
GRC,MFG,Feb-90,119.4604
GRC,MFG,Mar-90,116.082
GRC,MFG,Apr-90,116.1509
GRC,MFG,May-90,120.0024
GRC,MFG,Jun-90,116.7163
GRC,MFG,Jul-90,121.7557
GRC,MFG,Aug-90,113.7346
GRC,MFG,Sep-90,95.84491
GRC,MFG,Oct-90,119.7792
GRC,MFG,Nov-90,114.2399
GRC,MFG,Dec-90,118.7715
GRC,MFG,Jan-91,115.3559
GRC,MFG,Feb-91,114.9646
GRC,MFG,Mar-91,115.4591
GRC,MFG,Apr-91,114.0581
GRC,MFG,May-91,113.7705
GRC,MFG,Jun-91,112.486
GRC,MFG,Jul-91,111.9067
GRC,MFG,Aug-91,113.9851
GRC,MFG,Sep-91,122.5351
GRC,MFG,Oct-91,115.1931
GRC,MFG,Nov-91,111.7181
GRC,MFG,Dec-91,113.2587
GRC,MFG,Jan-92,114.8247
GRC,MFG,Feb-92,112.762
GRC,MFG,Mar-92,112.8995
GRC,MFG,Apr-92,113.6371
GRC,MFG,May-92,112.5768
GRC,MFG,Jun-92,112.9656
GRC,MFG,Jul-92,115.4698
GRC,MFG,Aug-92,114.9815
GRC,MFG,Sep-92,112.8072
GRC,MFG,Oct-92,110.9967
GRC,MFG,Nov-92,113.6598
GRC,MFG,Dec-92,111.3028
GRC,MFG,Jan-93,106.1051
GRC,MFG,Feb-93,109.1405
GRC,MFG,Mar-93,108.5318
GRC,MFG,Apr-93,109.3641
GRC,MFG,May-93,109.3971
GRC,MFG,Jun-93,112.0454
GRC,MFG,Jul-93,105.1087
GRC,MFG,Aug-93,108.2519
GRC,MFG,Sep-93,116.0976
GRC,MFG,Oct-93,110.4281
GRC,MFG,Nov-93,110.1434
GRC,MFG,Dec-93,110.0184
GRC,MFG,Jan-94,107.9282
GRC,MFG,Feb-94,110.161
GRC,MFG,Mar-94,110.1616
GRC,MFG,Apr-94,109.1693
GRC,MFG,May-94,108.059
GRC,MFG,Jun-94,109.7978
GRC,MFG,Jul-94,111.8493
GRC,MFG,Aug-94,112.5596
GRC,MFG,Sep-94,114.3582
GRC,MFG,Oct-94,111.8776
GRC,MFG,Nov-94,112.5206
GRC,MFG,Dec-94,111.6569
GRC,MFG,Jan-95,115.0248
GRC,MFG,Feb-95,113.708
GRC,MFG,Mar-95,114.9307
GRC,MFG,Apr-95,113.4943
GRC,MFG,May-95,113.3238
GRC,MFG,Jun-95,111.9237
GRC,MFG,Jul-95,111.3811
GRC,MFG,Aug-95,111.3457
GRC,MFG,Sep-95,111.1176
GRC,MFG,Oct-95,115.0155
GRC,MFG,Nov-95,113.6391
GRC,MFG,Dec-95,114.7947
GRC,MFG,Jan-96,114.5627
GRC,MFG,Feb-96,114.1879
GRC,MFG,Mar-96,111.3818
GRC,MFG,Apr-96,112.0372
GRC,MFG,May-96,114.8014
GRC,MFG,Jun-96,114.292
GRC,MFG,Jul-96,112.443
GRC,MFG,Aug-96,108.1353
GRC,MFG,Sep-96,113.7217
GRC,MFG,Oct-96,112.6859
GRC,MFG,Nov-96,113.1228
GRC,MFG,Dec-96,111.591
GRC,MFG,Jan-97,118.2318
GRC,MFG,Feb-97,114.3012
GRC,MFG,Mar-97,115.0636
GRC,MFG,Apr-97,114.6922
GRC,MFG,May-97,114.3372
GRC,MFG,Jun-97,114.3149
GRC,MFG,Jul-97,114.3191
GRC,MFG,Aug-97,108.2267
GRC,MFG,Sep-97,115.5264
GRC,MFG,Oct-97,116.6957
GRC,MFG,Nov-97,117.194
GRC,MFG,Dec-97,121.3492
GRC,MFG,Jan-98,121.333
GRC,MFG,Feb-98,123.1564
GRC,MFG,Mar-98,135.2416
GRC,MFG,Apr-98,128.5551
GRC,MFG,May-98,122.7862
GRC,MFG,Jun-98,123.4492
GRC,MFG,Jul-98,124.8005
GRC,MFG,Aug-98,123.9611
GRC,MFG,Sep-98,120.2751
GRC,MFG,Oct-98,122.9673
GRC,MFG,Nov-98,126.1477
GRC,MFG,Dec-98,123.226
GRC,MFG,Jan-99,122.6214
GRC,MFG,Feb-99,121.1372
GRC,MFG,Mar-99,120.8772
GRC,MFG,Apr-99,120.8558
GRC,MFG,May-99,124.14
GRC,MFG,Jun-99,123.3662
GRC,MFG,Jul-99,124.8619
GRC,MFG,Aug-99,122.74
GRC,MFG,Sep-99,126.5079
GRC,MFG,Oct-99,126.0977
GRC,MFG,Nov-99,123.4396
GRC,MFG,Dec-99,125.7531
GRC,MFG,Jan-00,126.3263
GRC,MFG,Feb-00,126.2264
GRC,MFG,Mar-00,130.6238
GRC,MFG,Apr-00,131.1235
GRC,MFG,May-00,126.6261
GRC,MFG,Jun-00,128.525
GRC,MFG,Jul-00,125.9265
GRC,MFG,Aug-00,131.6232
GRC,MFG,Sep-00,125.5268
GRC,MFG,Oct-00,128.8249
GRC,MFG,Nov-00,127.6255
GRC,MFG,Dec-00,130.0242
GRC,MFG,01-Jan,130.224
GRC,MFG,01-Feb,128.525
GRC,MFG,01-Mar,122.2287
GRC,MFG,01-Apr,119.4303
GRC,MFG,01-May,123.7278
GRC,MFG,01-Jun,121.729
GRC,MFG,01-Jul,120.3298
GRC,MFG,01-Aug,125.6267
GRC,MFG,01-Sep,120.1299
GRC,MFG,01-Oct,122.3286
GRC,MFG,01-Nov,124.1276
GRC,MFG,01-Dec,113.0341
GRC,MFG,02-Jan,117.8313
GRC,MFG,02-Feb,124.4274
GRC,MFG,02-Mar,123.0282
GRC,MFG,02-Apr,124.5274
GRC,MFG,02-May,118.6308
GRC,MFG,02-Jun,120.3298
GRC,MFG,02-Jul,120.1299
GRC,MFG,02-Aug,120.4297
GRC,MFG,02-Sep,119.0306
GRC,MFG,02-Oct,122.9283
GRC,MFG,02-Nov,121.6291
GRC,MFG,02-Dec,122.4286
GRC,MFG,03-Jan,123.0282
GRC,MFG,03-Feb,116.9318
GRC,MFG,03-Mar,118.1311
GRC,MFG,03-Apr,119.8301
GRC,MFG,03-May,120.03
GRC,MFG,03-Jun,121.1293
GRC,MFG,03-Jul,121.6291
GRC,MFG,03-Aug,113.3339
GRC,MFG,03-Sep,123.6279
GRC,MFG,03-Oct,122.5285
GRC,MFG,03-Nov,119.3304
GRC,MFG,03-Dec,123.7278
GRC,MFG,04-Jan,117.1317
GRC,MFG,04-Feb,120.5297
GRC,MFG,04-Mar,123.7278
GRC,MFG,04-Apr,124.2275
GRC,MFG,04-May,125.8266
GRC,MFG,04-Jun,122.0288
