LOCATION,TIME,Value
NOR,2015,78400.621
POL,1960,
POL,1961,
POL,1962,
POL,1963,
POL,1964,
POL,1965,
POL,1966,
POL,1967,
POL,1968,
POL,1969,
POL,1970,
POL,1971,396.245
POL,1972,348.094
POL,1973,393.236
POL,1974,550.731
POL,1975,554.743
POL,1976,456.435
POL,1977,365.148
POL,1978,364.144
POL,1979,332.044
POL,1980,330.037
POL,1981,315.993
POL,1982,241.76
POL,1983,210.662
POL,1984,189.596
POL,1985,195.615
POL,1986,166.091
POL,1987,147.972
POL,1988,157.113
POL,1989,154.773
POL,1990,157.971
POL,1991,158.211
POL,1992,199.245
POL,1993,233.844
POL,1994,282.514
POL,1995,290.501
POL,1996,321.709
POL,1997,293.293
POL,1998,365.348
POL,1999,440.448
POL,2000,661.297
POL,2001,779.897
POL,2002,738.815
POL,2003,766.498
POL,2004,890.486
POL,2005,845.833
POL,2006,810.487
POL,2007,730.747
POL,2008,770.779
POL,2009,692.825
POL,2010,697.485
POL,2011,626.653
POL,2012,691.589
POL,2013,981.967
POL,2014,969.626
POL,2015,946.175
PRT,1960,
PRT,1961,
PRT,1962,
PRT,1963,
PRT,1964,
PRT,1965,
PRT,1966,
PRT,1967,
PRT,1968,
PRT,1969,
PRT,1970,
PRT,1971,0
PRT,1972,0
PRT,1973,0
PRT,1974,0
PRT,1975,0
PRT,1976,0
PRT,1977,0
PRT,1978,0
PRT,1979,0
PRT,1980,0
PRT,1981,0
PRT,1982,0
PRT,1983,0
PRT,1984,0
PRT,1985,0
PRT,1986,0
PRT,1987,0
PRT,1988,0
PRT,1989,0
PRT,1990,0
PRT,1991,0
PRT,1992,0
PRT,1993,0
PRT,1994,0
PRT,1995,0
PRT,1996,0
PRT,1997,0
PRT,1998,0
PRT,1999,0
PRT,2000,0
PRT,2001,0
PRT,2002,0
PRT,2003,0
PRT,2004,0
PRT,2005,0
PRT,2006,0
PRT,2007,0
PRT,2008,0
PRT,2009,0
PRT,2010,0
PRT,2011,0
PRT,2012,0
PRT,2013,0
PRT,2014,0
PRT,2015,0
SVK,1960,
SVK,1961,
SVK,1962,
SVK,1963,
SVK,1964,
SVK,1965,
SVK,1966,
SVK,1967,
SVK,1968,
SVK,1969,
SVK,1970,
SVK,1971,158.666
SVK,1972,151.681
SVK,1973,127.731
SVK,1974,103.781
SVK,1975,93.802
SVK,1976,79.832
SVK,1977,68.855
SVK,1978,60.872
SVK,1979,51.891
SVK,1980,41.912
SVK,1981,38.918
SVK,1982,34.926
SVK,1983,36.922
SVK,1984,34.926
SVK,1985,65.861
SVK,1986,86.817
SVK,1987,95.798
SVK,1988,97.794
SVK,1989,96.796
SVK,1990,72.657
SVK,1991,71.128
SVK,1992,72.613
SVK,1993,66.645
SVK,1994,66.645
SVK,1995,73.608
SVK,1996,70.624
SVK,1997,63.661
SVK,1998,59.682
SVK,1999,65.352
SVK,2000,58.586
SVK,2001,45.76
SVK,2002,43.771
